Time,LeftTorque,LeftVelocity
89.179914,-0.31323,-602.033872
89.180931,-0.324023,-605.803783
89.181932,-0.304534,-607.26986
89.182931,-0.295399,-611.66809
89.183915,-0.301616,-616.275759
89.184932,-0.313802,-619.522071
89.185932,-0.320991,-627.271333
89.186932,-0.30215,-629.889327
89.187962,-0.296467,-634.496996
89.188932,-0.315308,-640.361303
89.189931,-0.304648,-642.979296
89.190934,-0.308004,-648.948322
89.191953,-0.309911,-651.566316
89.192935,-0.292367,-655.022068
89.193933,-0.28594,-657.954221
89.194933,-0.294445,-663.190209
89.195917,-0.271218,-666.855401
89.196931,-0.282431,-673.662185
89.197931,-0.254398,-676.489618
89.198933,-0.263876,-680.887848
89.199918,-0.247723,-684.448319
89.200933,-0.262465,-685.495517
89.201939,-0.261625,-691.045664
89.202968,-0.227909,-691.673983
89.203952,-0.240171,-698.899646
89.204966,-0.238379,-699.946843
89.205932,-0.251308,-707.696105
89.206967,-0.223847,-708.952742
89.207916,-0.25743,-712.303774
89.208968,-0.225564,-716.806724
89.209933,-0.210879,-715.968966
89.210933,-0.222264,-722.356871
89.211916,-0.206932,-722.985189
89.212933,-0.200791,-725.812623
89.213933,-0.234336,-731.991088
89.214936,-0.21395,-733.247725
89.215916,-0.221158,-738.797872
89.216981,-0.229931,-742.881943
89.217933,-0.208763,-742.463064
89.218933,-0.206989,-747.070733
89.219918,-0.220376,-748.43209
89.220974,-0.205387,-750.631205
89.221932,-0.191599,-754.296396
89.222972,-0.222722,-759.322944
89.223919,-0.241926,-760.474862
89.224934,-0.244538,-764.454212
89.225932,-0.243242,-768.328843
89.226973,-0.21744,-768.328843
89.227919,-0.175981,-772.098754
89.228933,-0.1321,-773.355392
89.229933,-0.093864,-776.287545
89.230933,-0.069435,-778.905539
89.231918,-0.018594,-779.324418
89.232969,0.031981,-780.371615
89.233933,0.087342,-778.905539
89.234933,0.150903,-776.706424
89.235916,0.211165,-774.926188
89.236972,0.261244,-771.679875
89.237933,0.306288,-769.271321
89.238933,0.317826,-765.29197
89.239916,0.349406,-760.893741
89.240932,0.361897,-756.495511
89.241933,0.357911,-743.614981
89.242933,0.339871,-738.588433
89.243917,0.339871,-738.588433
89.244933,0.377764,-732.409967
89.245933,0.431313,-722.356871
89.246976,0.337258,-719.529437
89.247916,0.321068,-713.141532
89.248933,0.301273,-710.104659
89.249933,0.400019,-703.716754
89.250932,0.313325,-698.480767
89.251916,0.322574,-694.291976
89.252974,0.282603,-689.474868
89.253933,0.277225,-686.437995
89.254933,0.276672,-681.830326
89.255923,0.33272,-681.097287
89.256933,0.276519,-675.8613
89.257933,0.347709,-672.196108
89.258933,0.251633,-668.007318
89.259917,0.323909,-662.457171
89.260932,0.306212,-660.048617
89.261986,0.258231,-655.755107
89.262933,0.326503,-652.404074
89.263916,0.313058,-648.738883
89.264933,0.250393,-644.550093
89.265933,0.282279,-641.722659
89.266933,0.32101,-637.952748
89.267917,0.262541,-635.544194
89.268933,0.246007,-630.098767
89.269933,0.265306,-626.328855
89.270932,0.310388,-622.663664
89.271916,0.33209,-616.485198
89.272933,0.303809,-614.704963
89.273933,0.302341,-611.039771
89.274933,0.298374,-606.850981
89.275957,0.306155,-605.489624
89.276932,0.343761,-600.044197
89.27793,0.257544,-595.855407
89.278975,0.254264,-591.771336
89.279957,0.259699,-587.791985
89.280976,0.281077,-583.603195
89.281972,0.26727,-579.623845
89.282975,0.314431,-576.168093
89.283967,0.337735,-571.769863
89.284933,0.2683,-568.94243
89.285933,0.255256,-565.381958
89.286933,0.325015,-562.554525
89.287916,0.310445,-556.899658
89.288933,0.249001,-552.920307
89.289932,0.341263,-549.045676
89.290932,0.263227,-544.647446
89.291915,0.237521,-541.715293
89.292933,0.26748,-538.050102
89.293933,0.184639,-533.861312
89.294933,0.190589,-531.033878
89.295915,0.106088,-527.054528
89.296933,0.107461,-525.379011
89.297933,0.046436,-524.645973
89.298933,0.038369,-520.771342
89.299916,-0.027881,-521.81854
89.300932,-0.058393,-522.027979
89.301933,-0.107652,-521.6091
89.302933,-0.1444,-524.227094
89.303916,-0.166751,-522.865737
89.304933,-0.216353,-526.216769
89.305933,-0.290479,-529.253642
89.306933,-0.253082,-532.814114
89.307915,-0.256953,-535.432108
89.308933,-0.295418,-538.88786
89.309933,-0.283995,-541.505854
89.310932,-0.294579,-548.731517
89.311915,-0.313649,-553.548626
89.312933,-0.305716,-554.491103
89.313933,-0.297745,-560.14597
89.314933,-0.297821,-563.287563
89.315915,-0.29147,-566.533875
89.316933,-0.304972,-572.188742
89.317933,-0.333749,-577.21529
89.318933,-0.3204,-579.204966
89.319916,-0.316262,-584.755113
89.320932,-0.315995,-590.409979
89.321933,-0.318874,-594.59877
89.322933,-0.31178,-598.996999
89.323915,-0.319084,-604.442427
89.324933,-0.293988,-607.06042
89.325933,-0.295342,-608.840656
89.326933,-0.303485,-615.64744
89.327916,-0.306136,-617.637116
89.328933,-0.323795,-624.33918
89.329933,-0.29414,-629.679888
89.330932,-0.271599,-631.564843
89.331915,-0.315118,-639.942424
89.332933,-0.297039,-641.722659
89.333933,-0.327838,-646.539768
89.334933,-0.308348,-649.99552
89.335915,-0.300243,-652.404074
89.336933,-0.287008,-655.964546
89.337933,-0.299823,-661.828852
89.338933,-0.284815,-665.598764
89.339916,-0.296524,-672.196108
89.340933,-0.262827,-675.65186
89.341933,-0.293091,-678.898172
89.342933,-0.253711,-682.877523
89.343915,-0.254226,-685.495517
89.344933,-0.265821,-689.893747
89.345933,-0.234393,-692.511741
89.346933,-0.259547,-698.480767
89.347915,0.109635,-699.527964
89.348933,-0.24963,-706.334748
89.349933,-0.225144,-707.696105
89.350933,-0.244195,-712.932093
89.351918,-0.240553,-715.131208
89.352934,0.108777,-717.330323
89.353933,-0.220682,-721.414393
89.354933,-0.20779,-721.728552
89.355915,-0.202088,-728.011738
89.356933,-0.228252,-730.420292
89.357933,-0.21763,-734.609082
89.358933,-0.221254,-739.84507
89.359916,-0.232467,-741.415866
89.360933,-0.208858,-743.405542
89.361933,-0.207332,-747.070733
89.362933,-0.211032,-748.013211
89.363917,-0.207523,-750.421765
89.364933,-0.19528,-755.657753
89.365933,-0.227985,-758.066307
89.366933,-0.251232,-760.684301
89.367918,-0.236148,-765.920289
89.368934,-0.249077,-767.700525
89.369933,-0.212233,-769.271321
89.370933,-0.168753,-772.098754
89.371918,-0.128438,-774.08843
89.372933,-0.086713,-776.706424
89.373933,-0.066155,-778.905539
89.374933,0.036672,-780.162176
89.375916,0.098326,-778.905539
89.376933,0.15979,-777.334742
89.377933,0.224972,-774.716748
89.378933,0.265535,-772.098754
89.379916,0.313153,-769.061882
89.380933,0.325187,-764.663652
89.381973,0.357854,-761.10318
89.382933,0.432648,-755.867192
89.383916,0.443823,-749.479287
89.384933,0.44203,-744.452739
89.385933,0.398207,-739.63563
89.386933,0.359723,-731.572209
89.387916,0.435146,-727.802298
89.388933,0.433487,-722.147431
89.389933,0.339566,-718.168081
89.390934,0.286951,-713.97929
89.391914,0.32574,-708.533863
89.392933,0.335866,-703.926194
89.393933,0.292138,-698.271327
89.394933,0.386116,-694.082537
89.395915,0.277549,-689.684307
89.396933,0.373568,-686.856874
89.397932,0.272515,-682.039765
89.398933,0.270302,-680.468969
89.399915,0.34605,-676.280179
89.400933,0.284071,-671.25363
89.401933,0.279952,-668.007318
89.402933,0.311551,-663.190209
89.403913,0.316548,-659.629737
89.404933,0.255523,-656.383425
89.405933,0.32368,-652.613514
89.406933,0.252472,-648.005845
89.407916,0.258784,-644.550093
89.408969,0.330946,-642.350978
89.409974,0.322441,-637.32443
89.410975,0.276519,-635.125315
89.411961,0.250164,-630.308206
89.412973,0.2523,-625.072218
89.413973,0.28472,-623.291982
89.414972,0.305163,-617.846555
89.415959,0.310903,-614.704963
89.416971,0.330565,-610.620892
89.417934,0.327418,-606.222662
89.418951,0.315423,-604.651866
89.419919,0.316872,-600.253636
89.420971,0.289182,-596.588445
89.421973,0.270055,-592.399655
89.422976,0.253959,-587.582546
89.423958,0.255103,-583.603195
89.424981,0.297516,-579.204966
89.425933,0.335637,-575.120895
89.426933,0.310636,-571.560423
89.427917,0.24574,-568.104672
89.428934,0.28205,-565.696117
89.429931,0.334131,-563.287563
89.430933,0.272572,-557.527976
89.431918,0.274364,-553.548626
89.432933,0.344791,-549.883434
89.433933,0.236243,-543.914408
89.434933,0.272839,-540.668096
89.435917,0.225907,-537.840662
89.436933,0.182179,-533.861312
89.437932,0.175447,-531.033878
89.438933,0.104391,-527.997005
89.439916,0.096229,-525.064852
89.440933,0.042317,-524.017655
89.441933,0.043347,-522.656298
89.442933,-0.045158,-520.980782
89.443915,-0.045349,-520.457183
89.444933,-0.137916,-522.656298
89.445933,-0.199494,-524.017655
89.446933,-0.210097,-524.855413
89.447915,-0.226689,-524.645973
89.448934,-0.283289,-527.997005
89.449933,-0.246369,-532.290515
89.450933,-0.287161,-536.269866
89.451916,-0.281497,-539.620898
89.452933,-0.271218,-541.505854
89.453933,-0.294693,-546.322962
89.454933,-0.31712,-552.501428
89.455916,-0.288839,-554.700543
89.456933,-0.29128,-560.14597
89.457932,-0.306612,-563.915881
89.458975,-0.306517,-566.324436
89.459915,-0.309625,-570.722665
89.460933,-0.323127,-577.005851
89.461933,-0.320495,-580.985201
89.462932,-0.311418,-584.022074
89.463915,-0.325416,-590.20054
89.464933,-0.321106,-595.017649
89.465933,-0.310846,-597.635642
89.466933,-0.309072,-602.662191
89.467915,-0.289258,-608.631217
89.468971,-0.295571,-608.840656
89.469933,-0.308863,-615.123842
89.470933,-0.306975,-619.731511
89.471915,-0.319008,-621.721186
89.472933,-0.284033,-630.098767
89.473933,-0.306174,-631.564843
89.474933,-0.294007,-637.32443
89.475916,-0.295323,-642.979296
89.476933,-0.310751,-644.550093
89.477932,-0.307852,-649.99552
89.478971,-0.295933,-652.194635
89.479915,-0.271771,-656.592865
89.480933,-0.297249,-661.619413
89.481933,-0.279799,-666.017643
89.482933,-0.228691,-671.044191
89.483915,-0.256591,-675.232981
89.484933,-0.286989,-678.269854
89.485933,-0.26195,-681.830326
89.486933,-0.263475,-685.914396
89.487914,-0.242078,-688.846549
89.488969,-0.243471,-693.140059
89.489933,-0.259204,-696.281652
89.490933,0.009802,-700.889321
89.491915,-0.249878,-704.135633
89.492933,-0.224515,-707.905545
89.493933,-0.244405,-712.303774
89.494933,-0.221597,-712.932093
89.495915,-0.216543,-718.58696
89.496933,-0.22236,-719.738877
89.497932,-0.207199,-722.77575
89.498933,-0.21107,-728.640056
89.499915,-0.232105,-728.221177
89.500971,-0.215704,-735.65628
89.501933,-0.211223,-737.227076
89.502933,-0.231685,-739.426191
89.503915,-0.21271,-744.662179
89.504933,-0.211432,-744.03386
89.505933,-0.215914,-748.013211
89.506933,-0.199399,-751.259523
89.507914,-0.201001,-753.668078
89.508933,-0.228024,-756.70495
89.509933,-0.216543,-760.893741
89.510933,-0.253139,-763.930614
89.511915,-0.243585,-765.920289
89.512933,-0.155499,-771.470436
89.513933,-0.120868,-773.355392
89.514933,-0.082994,-775.345067
89.515915,-0.0562,-777.334742
89.516933,-0.0004,-778.905539
89.517933,0.045673,-779.114978
89.518933,0.105955,-778.1725
89.519915,0.173749,-776.496984
89.520933,0.226917,-774.08843
89.521933,0.278426,-771.156277
89.522933,0.314031,-767.491085
89.523915,0.336152,-764.873091
89.524934,0.365959,-760.055983
89.525934,0.379709,-755.657753
89.526932,0.380796,-750.840644
89.527916,0.362736,-745.081058
89.528931,0.329115,-738.797872
89.52993,0.357549,-730.839171
89.530931,0.434174,-727.592859
89.531914,0.426984,-720.576635
89.532931,0.329554,-717.539762
89.53393,0.299213,-713.141532
89.534931,0.381444,-706.963067
89.535913,0.312715,-703.716754
89.53693,0.311304,-697.957168
89.537931,0.37271,-694.710855
89.538931,0.27629,-689.474868
89.539913,0.310731,-686.437995
89.540932,0.263151,-682.039765
89.541931,0.296181,-678.688733
89.542931,0.264925,-674.814102
89.543914,0.345973,-671.672509
89.544931,0.283022,-667.588439
89.545933,0.263723,-663.609088
89.546933,0.288743,-660.048617
89.547916,0.270474,-654.812629
89.548933,0.269311,-651.775756
89.549936,0.303675,-646.330329
89.550933,0.248619,-644.340653
89.551916,0.281115,-642.141538
89.552933,0.321296,-637.533869
89.553933,0.318894,-634.287557
89.554933,0.245091,-629.679888
89.555916,0.258593,-625.072218
89.556933,0.291604,-621.092868
89.557933,0.285044,-618.474874
89.558934,0.269521,-614.495523
89.559957,0.262007,-609.050096
89.560972,0.259127,-606.432102
89.561973,0.264906,-603.290509
89.562971,0.25846,-598.473401
89.563955,0.297878,-597.216763
89.564972,0.330546,-593.237413
89.565972,0.331137,-586.640068
89.566976,0.325702,-584.231514
89.56796,0.265306,-578.995526
89.568971,0.254188,-574.178417
89.569972,0.256515,-571.979302
89.570974,0.344467,-566.952754
89.571956,0.276271,-563.287563
89.572974,0.261225,-561.507327
89.573936,0.330393,-555.74774
89.574937,0.278674,-554.491103
89.57592,0.269692,-550.721192
89.576934,0.314927,-543.914408
89.577936,0.21086,-541.296414
89.578932,0.20758,-535.850987
89.579939,0.213454,-531.871636
89.580934,0.15569,-529.672521
89.581936,0.080477,-524.855413
89.582936,0.04575,-522.865737
89.583923,0.009039,-523.808215
89.584934,-0.008734,-521.399661
89.585936,-0.070598,-521.399661
89.586937,-0.095275,-520.980782
89.587921,-0.172682,-518.781667
89.588934,-0.208667,-521.6091
89.589933,-0.227471,-523.598776
89.590933,-0.211394,-525.588451
89.591916,-0.255523,-527.263967
89.592933,-0.279018,-530.19612
89.593935,-0.269692,-533.651872
89.594934,-0.264333,-538.67842
89.595919,-0.299709,-545.066325
89.596936,-0.294178,-545.904083
89.597935,-0.291032,-549.464555
89.598936,-0.297554,-553.862785
89.599921,-0.312143,-557.109097
89.600936,-0.319771,-562.135645
89.601936,-0.317864,-565.696117
89.602936,-0.276405,-569.780188
89.603919,-0.293778,-573.340659
89.604933,-0.30974,-578.367208
89.605933,-0.292214,-585.383431
89.606937,-0.296162,-589.048623
89.607917,-0.316433,-591.980776
89.608932,-0.293454,-599.415878
89.609933,-0.311895,-599.834757
89.610933,-0.306307,-603.604669
89.611915,-0.311094,-611.66809
89.612933,-0.326979,-612.296408
89.613933,-0.313706,-618.684313
89.614933,-0.293969,-622.454224
89.61592,-0.309206,-624.54862
89.616933,-0.300128,-634.287557
89.617933,-0.306479,-635.125315
89.618932,-0.32593,-640.989621
89.619915,-0.314603,-644.759532
89.620941,-0.284434,-646.330329
89.621932,-0.298793,-653.555992
89.622932,-0.285807,-655.964546
89.623918,-0.292519,-661.619413
89.624931,-0.010908,-664.237407
89.62593,-0.289487,-669.263955
89.626931,-0.280467,-672.405548
89.627913,-0.264677,-678.060414
89.62893,-0.248619,-682.458644
89.629932,-0.268643,-684.23888
89.630933,-0.249611,-689.684307
89.631918,-0.259413,-690.312626
89.632931,-0.24431,-695.339174
89.63393,-0.197492,-697.328849
89.634931,-0.232353,-703.088436
89.635914,-0.233554,-706.125309
89.636931,-0.239103,-709.7905
89.637931,-0.160934,-716.178405
89.63893,-0.190589,-715.340647
89.639915,-0.209239,-721.204954
89.640932,-0.201344,-722.147431
89.641931,-0.235041,-724.137107
89.642931,-0.216887,-730.210852
89.643915,-0.230465,-731.572209
89.644931,-0.231151,-735.65628
89.64593,-0.218584,-740.263949
89.646931,-0.218908,-740.473388
89.647991,-0.223656,-744.871618
89.648931,-0.202183,-747.489612
89.649931,-0.207428,-748.850969
89.650932,-0.243242,-757.228549
89.65194,-0.243242,-757.228549
89.65293,-0.249687,-763.721174
89.65393,-0.237673,-767.491085
89.65493,-0.196214,-768.328843
89.655913,-0.151914,-771.156277
89.65693,-0.120353,-771.889315
89.657931,-0.069797,-774.926188
89.65893,-0.049602,-776.287545
89.659914,0.018555,-778.38194
89.660932,0.051471,-779.743297
89.661931,0.11877,-778.38194
89.66293,0.17148,-777.334742
89.663913,0.236777,-773.87899
89.664931,0.282393,-769.6902
89.66593,0.316739,-767.281646
89.66693,0.332033,-762.255098
89.667913,0.362908,-760.265422
89.66893,0.368534,-755.657753
89.669931,0.367904,-749.898166
89.670932,0.340843,-743.824421
89.671913,0.364567,-736.808197
89.672969,0.405778,-731.781649
89.673931,0.443594,-724.765425
89.674972,0.398112,-720.786074
89.675913,0.279113,-715.968966
89.676931,0.356405,-710.523538
89.67793,0.410336,-707.905545
89.67893,0.281192,-703.507315
89.679914,0.366531,-698.899646
89.680945,0.333234,-694.082537
89.681971,0.310617,-688.846549
89.682975,0.336877,-684.867198
89.683963,0.276271,-680.259529
89.684933,0.345382,-677.850975
89.685933,0.255771,-674.604662
89.686933,0.343017,-669.787554
89.687916,0.277759,-668.426197
89.688932,0.289544,-662.98077
89.689933,0.273106,-658.163661
89.690933,0.269368,-654.603189
89.691962,0.333616,-648.738883
89.692933,0.269959,-647.586966
89.693933,0.329992,-643.188736
89.694933,0.256953,-641.30378
89.695916,0.272229,-636.172512
89.696933,0.247799,-633.345079
89.697933,0.270188,-630.517646
89.698932,0.308214,-624.54862
89.699916,0.330698,-622.663664
89.700932,0.328257,-615.64744
89.701932,0.336476,-611.249211
89.702933,0.348071,-609.678414
89.703916,0.331289,-605.489624
89.704932,0.337239,-602.87163
89.705933,0.339089,-600.044197
89.706933,0.308386,-594.38933
89.707916,0.28922,-591.038298
89.708932,0.252376,-586.430629
89.709972,0.255294,-582.765437
89.710933,0.297363,-578.576647
89.711924,0.34706,-574.387857
89.71297,0.341263,-571.141544
89.713933,0.299118,-566.952754
89.714933,0.254779,-563.915881
89.715977,0.306517,-559.936531
89.716933,0.31077,-556.899658
89.717933,0.248562,-551.66367
89.718983,0.303809,-547.47488
89.719961,0.233344,-543.704969
89.720971,0.235232,-536.688745
89.721933,0.235232,-536.688745
89.722932,0.155099,-533.232993
89.723957,0.090412,-526.635648
89.724933,0.099204,-523.389336
89.725933,0.015428,-522.027979
89.726933,0.016229,-521.6091
89.727916,-0.056429,-518.572227
89.728932,-0.06503,-519.409985
89.729933,-0.129468,-520.247743
89.730933,-0.135628,-520.980782
89.731915,-0.211699,-523.598776
89.732933,-0.22625,-523.598776
89.733933,-0.253711,-523.598776
89.734933,-0.262484,-526.426209
89.735915,-0.236071,-529.881961
89.736933,-0.268853,-534.280191
89.737933,-0.293664,-537.631223
89.738933,-0.288667,-540.668096
89.739916,-0.307756,-543.495529
89.740933,-0.304782,-550.302313
89.741933,-0.303618,-555.74774
89.742933,-0.298641,-556.899658
89.743915,-0.298584,-562.763964
89.744933,-0.310121,-565.696117
89.745933,-0.335752,-568.523551
89.746933,-0.323833,-574.597296
89.747915,-0.308138,-579.623845
89.748933,-0.320858,-581.822959
89.749933,-0.320381,-587.163667
89.750933,-0.301082,-593.237413
89.751915,-0.322288,-596.797884
89.752933,-0.317959,-601.405554
89.753933,-0.312143,-606.850981
89.754933,-0.314069,-609.259535
89.755916,-0.287065,-611.45865
89.756933,-0.31979,-617.846555
89.757933,-0.315499,-620.04567
89.758933,-0.297001,-627.271333
89.759916,-0.313554,-631.564843
89.760933,-0.295857,-633.973397
89.761933,-0.304839,-641.932099
89.762933,0.098498,-643.712335
89.763915,-0.336324,-649.157762
89.764932,-0.309244,-652.194635
89.765933,-0.289945,-655.022068
89.767,-0.301807,-658.163661
89.767916,-0.273907,-663.818528
89.768933,-0.286074,-667.588439
89.769932,-0.261664,-674.290503
89.770933,-0.269902,-677.641535
89.771916,-0.287313,-681.620886
89.772933,-0.253082,-685.704957
89.773933,-0.27774,-687.066313
89.774933,0.073459,-692.302301
89.775915,-0.255237,-693.663658
89.776989,-0.231208,-700.679882
89.777933,-0.247361,-701.098761
89.778933,-0.249611,-709.162182
89.779991,-0.231647,-710.523538
89.780933,-0.200124,-714.712329
89.781968,-0.218832,-718.796399
89.78299,-0.212863,-718.168081
89.783915,-0.239714,-724.555986
89.784933,-0.217859,-724.974865
89.785933,-0.217897,-728.430617
89.786932,-0.232963,-734.190203
89.787915,-0.209754,-735.44684
89.788933,-0.230465,-741.206427
89.789932,-0.230217,-744.871618
89.790932,-0.219099,-744.662179
89.791915,-0.209869,-749.269848
89.792933,-0.198426,-753.039759
89.793933,-0.209144,-756.495511
89.794933,-0.227604,-762.045658
89.795915,-0.211032,-763.092856
89.796933,-0.230579,-766.862767
89.797933,-0.193411,-770.946837
89.798933,-0.156281,-770.946837
89.799915,-0.119418,-774.507309
89.800933,-0.070503,-775.135627
89.801933,-0.037664,-777.334742
89.802933,0.014551,-780.162176
89.803915,0.0599,-779.952736
89.804933,0.114269,-780.162176
89.805933,0.176877,-774.926188
89.806933,0.234984,-774.926188
89.807915,0.287542,-772.517634
89.808933,0.329973,-769.061882
89.809932,0.352305,-765.920289
89.810932,0.367218,-761.31262
89.811915,0.355718,-756.076632
89.812933,0.360772,-751.678402
89.813933,0.371795,-745.604656
89.814933,0.40799,-738.797872
89.815915,0.450898,-733.980764
89.816933,0.43425,-728.011738
89.817933,0.323184,-722.356871
89.818933,0.313764,-718.168081
89.819915,0.404615,-715.131208
89.820933,0.363575,-709.371621
89.821933,0.291928,-705.915869
89.822933,0.388157,-700.156283
89.823915,0.283709,-694.920295
89.824933,0.334016,-690.731505
89.825933,0.356348,-686.123836
89.826933,0.254684,-683.296402
89.827915,0.342255,-678.688733
89.828933,0.253559,-677.641535
89.829932,0.311284,-668.635636
89.830932,0.253254,-664.970445
89.831915,0.255237,-664.970445
89.832933,0.266126,-656.592865
89.833933,0.328524,-656.592865
89.834933,0.257697,-653.346552
89.835915,0.286245,-649.576641
89.836933,0.33333,-645.178411
89.837933,0.289125,-641.722659
89.838933,0.25209,-639.523545
89.839915,0.260214,-634.496996
89.840933,0.339737,-631.879002
89.841933,0.313249,-627.271333
89.842933,0.287771,-621.930626
89.843974,0.272209,-620.04567
89.845003,0.265745,-614.914402
89.845933,0.260958,-611.66809
89.84699,0.265344,-607.06042
89.847915,0.26214,-603.290509
89.848933,0.265802,-601.405554
89.849933,0.27978,-597.007324
89.850933,0.30419,-593.970451
89.851915,0.341053,-589.572221
89.852991,0.328963,-584.231514
89.853932,0.278503,-581.194641
89.854933,0.258975,-575.958653
89.855915,0.279971,-571.560423
89.856933,0.350665,-568.523551
89.857933,0.287962,-564.33476
89.858933,0.254016,-561.926206
89.859915,0.336228,-559.936531
89.860933,0.285063,-554.281664
89.861933,0.24944,-551.45423
89.862985,0.211795,-540.877535
89.863916,0.230255,-538.050102
89.864933,0.230255,-538.050102
89.865933,0.14482,-530.614999
89.866933,0.117378,-528.415884
89.867915,0.067433,-526.426209
89.868933,0.054427,-524.017655
89.869933,-0.014665,-523.179897
89.870933,-0.014379,-524.017655
89.871915,-0.099604,-521.6091
89.872933,-0.107843,-520.980782
89.873933,-0.176972,-521.81854
89.874933,-0.179623,-521.6091
89.875915,-0.231323,-524.645973
89.876933,-0.248772,-527.787566
89.877933,-0.253406,-527.787566
89.878933,-0.290326,-530.19612
89.879916,-0.252414,-535.013229
89.880933,-0.274727,-538.67842
89.881934,-0.311475,-543.704969
89.882933,-0.315499,-549.464555
89.883915,-0.275661,-549.464555
89.884933,-0.298984,-554.909982
89.885933,-0.326541,-558.156295
89.886933,-0.317044,-563.287563
89.887915,-0.298546,-568.104672
89.888933,-0.305277,-570.722665
89.889933,-0.305735,-574.178417
89.890933,-0.284434,-580.356883
89.891915,-0.314336,-588.629744
89.892933,-0.308996,-588.629744
89.893933,-0.303332,-599.206439
89.894932,-0.319981,-602.033872
89.895915,-0.318321,-606.013223
89.896932,-0.311189,-612.505848
89.897933,-0.301768,-613.029446
89.898932,-0.291242,-618.684313
89.899915,-0.320953,-623.710861
89.900933,-0.310274,-625.700537
89.901933,-0.302417,-625.700537
89.902933,-0.320667,-633.973397
89.903915,-0.307432,-641.722659
89.904933,-0.308233,-646.539768
89.906003,-0.288858,-648.948322
89.906933,-0.309969,-653.974871
89.907915,-0.293358,-655.964546
89.908933,-0.28861,-660.048617
89.909933,-0.284395,-665.598764
89.910933,-0.323318,-669.263955
89.911987,-0.271351,-675.442421
89.912933,-0.277378,-679.421771
89.913933,-0.269196,-682.458644
89.914933,-0.290174,-685.914396
89.915915,-0.275852,-689.684307
89.916932,-0.265249,-692.72118
89.917932,-0.256209,-696.700531
89.918933,-0.252033,-701.51764
89.919915,-0.230064,-703.507315
89.920933,-0.240381,-709.581061
89.921933,-0.238322,-710.942418
89.922933,-0.23958,-716.387845
89.923915,-0.239027,-718.168081
89.924933,-0.235499,-720.995514
89.925933,-0.248333,-724.765425
89.926933,-0.230331,-725.393744
89.927996,-0.222569,-731.572209
89.928933,-0.200448,-734.190203
89.929933,-0.230045,-737.855395
89.930967,-0.20676,-743.405542
89.931915,-0.212176,-744.871618
89.932936,-0.2203,-746.442414
89.933936,-0.193201,-751.468963
89.934936,-0.193201,-751.468963
89.935917,-0.232391,-758.485186
89.936935,-0.220052,-762.045658
89.937935,-0.2244,-763.930614
89.938935,-0.250927,-768.747722
89.939919,-0.223943,-771.679875
89.940934,-0.184677,-772.098754
89.941934,-0.147547,-775.554506
89.942933,-0.11303,-776.287545
89.943915,-0.066174,-778.696099
89.944933,-0.032496,-781.104653
89.945933,0.022751,-780.895214
89.946933,0.067185,-780.895214
89.947915,0.128858,-779.114978
89.948933,0.179013,-776.496984
89.949933,0.234374,-773.564831
89.950933,0.288057,-770.527958
89.951915,0.34338,-766.862767
89.952933,0.388843,-762.255098
89.953933,0.421435,-757.647428
89.954933,0.429005,-752.83032
89.955916,0.449735,-746.442414
89.956933,0.470235,-740.473388
89.957933,0.420195,-735.65628
89.958933,0.379728,-728.640056
89.959915,0.320076,-724.137107
89.960933,0.369144,-719.215278
89.961933,0.419852,-715.968966
89.962933,0.342159,-711.151857
89.963915,0.291108,-706.334748
89.964933,0.379385,-701.3082
89.965933,0.29988,-695.862773
89.966933,0.293911,-691.673983
89.967915,0.356786,-687.485192
89.968933,0.292043,-684.867198
89.969976,0.330107,-680.259529
89.970981,0.292348,-678.688733
89.971915,0.346565,-674.604662
89.97298,0.262998,-669.473394
89.973998,0.2802,-666.017643
89.974933,0.323127,-661.409973
89.976008,0.249039,-657.954221
89.976933,0.305582,-654.812629
89.977933,0.32902,-650.937998
89.978933,0.262865,-646.120889
89.979915,0.268472,-642.769857
89.980933,0.317711,-640.361303
89.981933,0.31937,-635.544194
89.982933,0.276805,-633.135639
89.983915,0.256724,-628.52797
89.984933,0.260977,-623.082543
89.985933,0.276824,-621.092868
89.986974,0.294979,-616.275759
89.987915,0.318016,-612.715287
89.988933,0.336877,-608.421777
89.989933,0.325969,-604.651866
89.990933,0.329668,-602.452751
89.992005,0.314355,-598.054521
89.992933,0.287122,-595.227088
89.993933,0.272667,-590.619419
89.994933,0.243985,-585.383431
89.995915,0.263666,-582.555998
89.996933,0.302874,-577.005851
89.998001,0.346946,-573.13122
89.998933,0.340557,-569.780188
89.999915,0.255466,-565.696117
90.000933,0.254016,-563.287563
90.001933,0.262445,-555.538301
90.002933,0.272724,-552.501428
90.003915,0.312848,-548.731517
90.004932,0.226593,-542.029452
90.005933,0.257239,-539.097299
90.006933,0.202164,-535.641547
90.007915,0.158398,-532.081076
90.008933,0.159943,-529.672521
90.009933,0.085321,-527.787566
90.010933,0.093387,-525.379011
90.011915,0.012129,-524.227094
90.012933,0.012415,-524.855413
90.013933,-0.064057,-522.446858
90.014933,-0.072181,-522.027979
90.015915,-0.127046,-523.389336
90.016933,-0.148348,-523.598776
90.017933,-0.198903,-526.426209
90.018933,-0.248906,-528.625324
90.019915,-0.23241,-528.625324
90.020933,-0.278083,-531.452757
90.021933,-0.25169,-536.269866
90.022933,-0.267537,-540.039777
90.023915,-0.313668,-544.647446
90.024933,-0.296944,-547.26544
