2023-11-27 18:44:10,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 发射-1
2023-11-27 18:44:10,640 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 发射-1
2023-11-27 18:44:10,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 发射-1
2023-11-27 18:44:10,641 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 云台架-1
2023-11-27 18:44:10,641 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 云台架-1
2023-11-27 18:44:10,642 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 云台架-1
2023-11-27 18:44:10,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from urdf1.SLDASM
2023-11-27 18:44:10,642 INFO  ExportHelperExtension.cs: 1136 - Found 69 in urdf1.SLDASM
2023-11-27 18:44:10,642 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in urdf1.SLDASM
2023-11-27 18:44:10,643 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-27 18:44:10,643 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-11-27 18:44:10,643 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 车体-1
2023-11-27 18:44:10,643 INFO  ExportHelperExtension.cs: 1136 - Found 118 in 车体-1
2023-11-27 18:44:10,644 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 车体-1
2023-11-27 18:44:10,644 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-3
2023-11-27 18:44:10,644 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-3
2023-11-27 18:44:10,645 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-3
2023-11-27 18:44:10,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-1
2023-11-27 18:44:10,645 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-1
2023-11-27 18:44:10,645 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-1
2023-11-27 18:44:10,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-2
2023-11-27 18:44:10,656 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-2
2023-11-27 18:44:10,656 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-2
2023-11-27 18:44:10,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-4
2023-11-27 18:44:10,657 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-4
2023-11-27 18:44:10,657 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-4
2023-11-27 18:44:10,658 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 发射-1
2023-11-27 18:44:10,658 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 发射-1
2023-11-27 18:44:10,659 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 发射-1
2023-11-27 18:44:10,659 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 云台架-1
2023-11-27 18:44:10,659 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 云台架-1
2023-11-27 18:44:10,660 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 云台架-1
2023-11-27 18:44:10,936 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-27 18:44:10,937 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-27 18:44:10,938 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-27 18:44:18,266 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:45:14,145 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:45:15,878 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:46:20,376 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:46:20,895 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:46:21,420 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:46:21,819 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:48:39,403 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:48:40,996 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:48:42,090 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:48:50,266 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:48:56,051 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:49:08,006 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-11-27 18:49:08,051 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:49:50,875 INFO  SwAddin.cs: 294 - Assembly export called for file urdf1.SLDASM
2023-11-27 18:49:50,876 INFO  SwAddin.cs: 299 - Save is required
2023-11-27 18:49:50,876 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-27 18:49:51,041 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-27 18:49:51,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from urdf1.SLDASM
2023-11-27 18:49:51,041 INFO  ExportHelperExtension.cs: 1136 - Found 70 in urdf1.SLDASM
